Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),RETURN=ERROR,Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
77,reference,1000,true,zipfian,READ,17079,23281177,8002802,7795762,1119,1,0,0,0,0,1404,795,4294586,2879165,27526625,56036551,7886639,46058,126556784516,183458138,10541871,1690726,1,0,0,0,0,3300,30303.030303030304,0,100000,29.37655,17,10495,57,114,100000
77,clean-run,1000,true,zipfian,READ,10484,3922917,4505627,4503670,45211,1,0,0,0,0,1404,796,4302690,2879344,27535261,56055814,7886708,46142,126645829206,183559087,10542807,1699620,1,0,0,0,0,16888,5921.364282330649,0,99924,165.177635002602,107,15359,264,369,99924,76
77,avg-run,1000,true,zipfian,READ,20710,7388013,8609074,8605076,86211,5,0,0,0,0,1404,796,4302690,2879344,27543452,56066092,7886708,46142,126729463224,183642231,10542809,1699620,1,0,0,0,0,17513,5710.043967338548,0,100000,171.31576,124,15943,285,388,100000
78,extend,1000,true,uniform,EXTEND,1619492,368477489,223971574,221982596,1963179,779846,1917459,0,0,0,1404,796,4302690,2882744,27573221,56118116,7886708,46142,126902053563,183813476,10559304,1699620,0,0,0,0,1,7493,1334.5789403443214,0,9984,717.7801482371794,431,29807,1124,1622,9984,16
78,run,1000,true,zipfian,READ,1704121,373777203,228524743,226533853,1963181,779857,1917461,0,0,0,1404,796,4302690,2888729,27601151,56179247,7886708,46142,126909803343,183868069,10563853,1699620,1,0,0,0,0,18237,5483.358008444371,0,99925,178.58197648236177,112,18399,269,397,99925,75
78,reference,1000,true,zipfian,READ,17451,23583340,8106939,7897006,1119,1,0,0,0,0,1404,796,4302690,2888777,27607771,56179756,7886708,46142,126910405984,183878093,10563854,1699620,1,0,0,0,0,3462,28885.037550548815,0,100000,30.92132,17,10895,60,118,100000
78,clean-run,1000,true,zipfian,READ,10572,3964523,4551768,4549811,45720,1,0,0,0,0,1404,797,4308683,2888911,27619235,56198864,7886739,46227,127000521221,183980137,10564790,1708988,1,0,0,0,0,17182,5820.044232336166,0,99918,168.02052683200225,110,16247,273,377,99918,82
78,avg-run,1000,true,zipfian,READ,20804,7429613,8655215,8651217,86720,5,0,0,0,0,1404,797,4308683,2888911,27627421,56209149,7886739,46227,127085145269,184063282,10564792,1708988,1,0,0,0,0,17511,5710.696133858717,0,100000,170.85829,123,17087,276,383,100000
79,extend,1000,true,uniform,EXTEND,1763109,374629063,229111703,227097657,2008591,789844,1962358,0,0,0,1404,797,4308683,2892316,27649498,56261366,7886739,46227,127253507680,184235749,10580842,1708988,0,0,0,0,1,7473,1338.1506757660914,0,9987,717.3892059677581,423,26831,1128,1627,9987,13
79,run,1000,true,zipfian,READ,1854109,380026714,233719135,231702852,2008593,789855,1962360,0,0,0,1404,797,4308683,2899355,27682920,56328344,7886739,46227,127258989266,184293851,10583230,1708988,1,0,0,0,0,19562,5111.951743175545,0,99925,191.47125344008006,121,18655,316,432,99925,75
79,reference,1000,true,zipfian,READ,17823,23885503,8211076,7998250,1119,1,0,0,0,0,1404,797,4308683,2899367,27690715,56328724,7886739,46227,127259591907,184303875,10583231,1708988,1,0,0,0,0,3581,27925.160569673277,0,100000,31.88088,17,10535,62,118,100000
79,clean-run,1000,true,zipfian,READ,10679,4020466,4606700,4604743,46233,1,0,0,0,0,1404,798,4315113,2899486,27700973,56348061,7886771,46232,127350780846,184407048,10584167,1718794,1,0,0,0,0,18720,5341.880341880342,0,99907,183.22436866285645,114,16223,312,420,99907,93
79,avg-run,1000,true,zipfian,READ,21003,8535213,9710147,9706149,97233,5,0,0,0,0,1404,798,4315113,2899486,27709159,56358438,7886771,46232,127437734072,184510219,10584169,1718794,1,0,0,0,0,19771,5057.913105052855,0,100000,193.41532,129,15919,326,438,100000
80,extend,1000,true,uniform,EXTEND,1926498,380945423,234313631,232272996,2054562,799858,2007786,0,0,0,1404,798,4315113,2903091,27739128,56406417,7886771,46232,127599838390,184709398,10599236,1718794,0,0,0,0,1,7860,1272.264631043257,0,9992,752.6090872698159,446,28639,1154,1601,9992,8
80,run,1000,true,zipfian,READ,1934438,386379973,238971645,236929988,2054562,799858,2007786,0,0,0,1404,798,4315113,2905697,27752291,56414563,7886771,46232,127600486030,184720194,10599237,1718794,1,0,0,0,0,19798,5051.015254066067,0,99929,193.83348177205815,120,19199,324,444,99929,71
80,reference,1000,true,zipfian,READ,18195,24187666,8315213,8099494,1119,1,0,0,0,0,1404,798,4315113,2906095,27752291,56415030,7886771,46232,127600486030,184720194,10599237,1718794,1,0,0,0,0,3498,28587.764436821042,0,100000,31.2801,17,11199,62,125,100000
80,clean-run,1000,true,zipfian,READ,10771,4061062,4657830,4655873,46776,1,0,0,0,0,1404,799,4323022,2906259,27763200,56434514,7886810,46305,127692752652,184824560,10600173,1728355,1,0,0,0,0,18395,5436.259853220984,0,99922,179.9612898060487,116,16767,306,418,99922,78
80,avg-run,1000,true,zipfian,READ,21217,8575047,9761277,9757279,97776,5,0,0,0,0,1404,799,4323022,2906259,27771384,56445068,7886810,46305,127780705878,184927731,10600175,1728355,1,0,0,0,0,20260,4935.834155972359,0,100000,198.27209,130,16415,333,449,100000
81,extend,1000,true,uniform,EXTEND,2017894,387285670,239572576,237506911,2100982,809858,2053692,0,0,0,1404,799,4323022,2910059,27816981,56496693,7886810,46305,127949930860,185135067,10619633,1728355,0,0,0,0,1,7818,1279.0995139421848,0,9989,748.4660126138753,444,30015,1150,1659,9989,11
81,run,1000,true,zipfian,READ,2075548,392682430,244278541,242211855,2100982,809858,2053692,0,0,0,1404,799,4323022,2913708,27829916,56554418,7886810,46305,127950591834,185146086,10619634,1728355,1,0,0,0,0,20503,4877.335024142808,0,99910,200.52871584425984,123,19343,333,451,99910,90
81,reference,1000,true,zipfian,READ,18567,24489829,8419350,8200738,1119,1,0,0,0,0,1404,799,4323022,2913723,27829916,56555084,7886810,46305,127950591834,185146086,10619634,1728355,1,0,0,0,0,3678,27188.68950516585,0,100000,32.99614,17,11671,65,122,100000
81,clean-run,1000,true,zipfian,READ,10902,4100051,4707334,4705377,47290,1,0,0,0,0,1404,800,4328162,2915145,27872044,56574422,7897333,61089,128080359824,185302547,10637839,1730366,1,0,0,0,0,18918,5285.97103287874,0,99941,185.05109014318447,118,15919,313,412,99941,59
81,avg-run,1000,true,zipfian,READ,21475,8613304,9810781,9806783,98290,5,0,0,0,0,1404,800,4328162,2915404,27879778,56585059,7897333,61089,128169313080,185405719,10637841,1730366,1,0,0,0,0,20685,4834.4210780759,0,100000,202.57387,135,17391,334,442,100000
82,extend,1000,true,uniform,EXTEND,2165962,393599183,244885584,242794891,2147990,819857,2100151,0,0,0,1404,800,4328162,2919204,27901556,56632718,7897333,61089,128304291239,185582926,10643539,1730366,0,0,0,0,1,7925,1261.8296529968454,0,9988,757.3416099319184,443,26671,1180,1726,9988,12
82,run,1000,true,zipfian,READ,2249443,399030946,249650119,247557534,2147992,819868,2100153,0,0,0,1404,800,4328162,2927856,27933846,56699116,7897333,61089,128307998624,185644845,10643554,1730366,1,0,0,0,0,19633,5093.465084296847,0,99910,192.17646882193975,122,20767,313,433,99910,90
82,reference,1000,true,zipfian,READ,18939,24791992,8523487,8301982,1119,1,0,0,0,0,1404,800,4328162,2927903,27933846,56699588,7897333,61089,128307998624,185644845,10643554,1730366,1,0,0,0,0,3424,29205.607476635512,0,100000,30.50269,17,10343,60,118,100000
82,clean-run,1000,true,zipfian,READ,10991,4124569,4763341,4761387,47826,1,0,0,0,0,1404,801,4335270,2928024,27948893,56719207,7897368,61149,128401779442,185740924,10644489,1740270,1,0,0,0,0,18040,5543.2372505543235,0,99917,176.65788604541768,112,17183,299,402,99917,83
82,avg-run,1000,true,zipfian,READ,21758,8636569,9866701,9862706,98826,5,0,0,0,0,1404,801,4335270,2928024,27957078,56730038,7897368,61149,128491732668,185844095,10644491,1740270,1,0,0,0,0,16930,5906.674542232723,0,100000,165.42706,117,15687,268,375,100000
83,extend,1000,true,uniform,EXTEND,2308123,399909946,250263170,248146475,2195528,829863,2147181,0,0,0,1404,801,4335270,2931453,27979331,56781566,7897368,61149,128660171889,186023031,10659383,1740270,0,0,0,0,1,7505,1332.4450366422386,0,9995,719.7934967483742,443,29295,1109,1594,9995,5
83,run,1000,true,zipfian,READ,2412616,405362211,255078178,252959591,2195530,829874,2147183,0,0,0,1404,801,4335270,2940126,28019355,56869478,7897368,61149,128664305299,186085621,10660000,1740270,1,0,0,0,0,19984,5004.003202562049,0,99934,195.7985470410471,122,17535,324,454,99934,66
83,reference,1000,true,zipfian,READ,19309,25094157,8627624,8403226,1119,1,0,0,0,0,1404,801,4335270,2940167,28019355,56869936,7897368,61149,128664305299,186085621,10660000,1740270,1,0,0,0,0,3596,27808.676307007787,0,100000,32.0558,18,10335,64,124,100000
83,clean-run,1000,true,zipfian,READ,11137,4186369,4814169,4812212,48347,1,0,0,0,0,1404,802,4341828,2940305,28029190,56890183,7897401,61207,128759800661,186193479,10660936,1750133,1,0,0,0,0,17485,5719.187875321704,0,99933,171.1326388680416,117,16375,274,391,99933,67
83,avg-run,1000,true,zipfian,READ,22023,8697744,9917616,9913618,99347,5,0,0,0,0,1404,802,4341828,2940305,28037367,56901134,7897401,61207,128850753888,186296650,10660938,1750133,1,0,0,0,0,17281,5786.702158439905,0,100000,169.02768,120,16071,282,393,100000
84,extend,1000,true,uniform,EXTEND,2473998,406244394,255697077,253554374,2243564,839866,2194713,0,0,0,1404,802,4341828,2943742,28066901,56955107,7897401,61207,129021654559,186477263,10676162,1750133,0,0,0,0,1,7499,1333.5111348179757,0,9992,716.8548839071257,433,29631,1116,1586,9992,8
84,run,1000,true,zipfian,READ,2586171,411740936,260567278,258422683,2243566,839877,2194715,0,0,0,1404,802,4341828,2951855,28093096,57048755,7897401,61207,129025176073,186529763,10676782,1750133,1,0,0,0,0,19132,5226.845076311938,0,99930,187.40898629040328,122,17103,299,421,99930,70
84,reference,1000,true,zipfian,READ,19688,25396386,8732645,8504484,1119,1,0,0,0,0,1404,802,4341828,2951875,28093096,57049760,7897401,61207,129025176073,186529763,10676782,1750133,1,0,0,0,0,3352,29832.935560859187,0,100000,29.90027,17,11535,58,116,100000
84,clean-run,1000,true,zipfian,READ,11240,4210197,4868374,4866420,48845,1,0,0,0,0,1404,803,4348315,2952007,28101420,57070170,7897433,61294,129121093964,186627887,10677717,1759694,1,0,0,0,0,17858,5599.731212901781,0,99925,174.9384938704028,116,16543,288,395,99925,75
84,avg-run,1000,true,zipfian,READ,22335,8720204,9971734,9967739,99845,5,0,0,0,0,1404,803,4348315,2952007,28109595,57081319,7897433,61294,129213047220,186731059,10677719,1759694,1,0,0,0,0,21249,4706.103816650195,0,100000,207.81171,123,18623,357,490,100000
85,extend,1000,true,uniform,EXTEND,2649707,412626484,261192464,259022886,2292115,849866,2242764,0,0,0,1404,803,4348315,2955720,28139053,57137438,7897433,61294,129385544906,186913289,10692978,1759694,0,0,0,0,1,8094,1235.4830738818878,0,9989,773.5842426669336,457,37695,1164,1694,9989,11
85,run,1000,true,zipfian,READ,2765416,418056053,266113138,263942539,2292115,849866,2242764,0,0,0,1404,803,4348315,2959787,28151528,57252582,7897433,61294,129386238378,186924847,10692979,1759694,1,0,0,0,0,22156,4513.450081242101,0,99923,217.0015211713019,123,18511,367,511,99923,77
85,reference,1000,true,zipfian,READ,20060,25698549,8836782,8605728,1119,1,0,0,0,0,1404,803,4348315,2959801,28151528,57253854,7897433,61294,129386238378,186924847,10692979,1759694,1,0,0,0,0,3944,25354.96957403651,0,100000,35.29374,18,10663,72,133,100000
85,clean-run,1000,true,zipfian,READ,11373,4267883,4921240,4919283,49351,1,0,0,0,0,1404,804,4351802,2959927,28164273,57275142,7897451,61297,129483879207,187034948,10693915,1769680,1,0,0,0,0,20740,4821.600771456124,0,99948,203.0708668507624,119,17631,349,453,99948,52
85,avg-run,1000,true,zipfian,READ,22466,8778016,10024687,10020689,100351,5,0,0,0,0,1404,804,4351802,2960924,28204588,57286499,7897451,61297,129616087873,187190461,10711700,1769680,1,0,0,0,0,19438,5144.562197756971,0,100000,189.77515,126,18767,330,456,100000
86,extend,1000,true,uniform,EXTEND,2867697,418976790,266744309,264549703,2341034,859864,2291207,0,0,0,1404,804,4351802,2964871,28233754,57343954,7897451,61297,129756945867,187373863,10717388,1769680,0,0,0,0,1,7928,1261.3521695257316,0,9987,759.7352558325823,426,26639,1199,1848,9987,13
86,run,1000,true,zipfian,READ,2982065,424446904,271715300,269519673,2341034,859864,2291207,0,0,0,1404,804,4351802,2968990,28245957,57457781,7897451,61297,129757638604,187385422,10717389,1769680,1,0,0,0,0,22095,4525.910839556461,0,99915,216.2893959865886,134,17215,359,491,99915,85
86,reference,1000,true,zipfian,READ,20432,26000712,8940919,8706972,1119,1,0,0,0,0,1404,804,4351802,2969009,28245957,57458983,7897451,61297,129757638604,187385422,10717389,1769680,1,0,0,0,0,3701,27019.724398811133,0,100000,33.00132,17,13111,64,120,100000
86,clean-run,1000,true,zipfian,READ,11496,4301814,4971800,4969843,49827,1,0,0,0,0,1404,805,4355565,2969136,28260989,57480320,7897474,61301,129856349644,187496598,10718325,1780399,1,0,0,0,0,20350,4914.004914004914,0,99939,198.97934740191516,119,22031,345,468,99939,61
86,avg-run,1000,true,zipfian,READ,23006,8809451,10075247,10071249,100827,5,0,0,0,0,1404,805,4355565,2971787,28307536,57492091,7897474,61301,129990299463,187652786,10736304,1780399,1,0,0,0,0,19350,5167.958656330749,0,100000,189.24657,127,16511,325,427,100000
87,extend,1000,true,uniform,EXTEND,3089875,425370519,272352170,270132536,2390501,869858,2340208,0,0,0,1404,805,4355565,2975462,28329288,57551450,7897474,61301,130131926841,187837912,10741916,1780399,0,0,0,0,1,7587,1318.0440226703572,0,9983,726.5127717119102,421,29439,1127,1685,9983,17
87,run,1000,true,zipfian,READ,3227128,430842552,277368037,275147382,2390501,869858,2340208,0,0,0,1404,805,4355565,2979380,28349478,57689016,7897474,61301,130132650041,187849988,10741917,1780399,1,0,0,0,0,21764,4594.7436133063775,0,99927,213.2908823441112,126,18367,360,488,99927,73
87,reference,1000,true,zipfian,READ,20804,26302875,9045056,8808216,1119,1,0,0,0,0,1404,805,4355565,2979382,28349478,57689471,7897474,61301,130132650041,187849988,10741917,1780399,1,0,0,0,0,3605,27739.251040221912,0,100000,32.27352,17,10847,65,123,100000
87,clean-run,1000,true,zipfian,READ,11628,4334974,5016813,5014856,50293,1,0,0,0,0,1404,806,4358832,2979530,28376072,57711459,7897492,61307,130232429604,187962228,10742853,1791312,1,0,0,0,0,19620,5096.83995922528,0,99927,191.81077186346033,122,18255,330,446,99927,73
87,avg-run,1000,true,zipfian,READ,23138,8842611,10120260,10116262,101293,5,0,0,0,0,1404,806,4358832,2982385,28406461,57723174,7897492,61307,130367624603,188118702,10761004,1791312,1,0,0,0,0,18828,5311.238580837051,0,100000,183.85496,122,17359,324,433,100000
88,extend,1000,true,uniform,EXTEND,3335006,431769539,278010778,275766116,2440454,879855,2389653,0,0,0,1404,806,4358832,2986187,28427876,57784629,7897492,61307,130510556133,188305398,10766640,1791312,0,0,0,0,1,7801,1281.886937572106,0,9986,747.7436410975365,420,26703,1233,1881,9986,14
88,run,1000,true,zipfian,READ,3483158,437240480,283077864,280832181,2440454,879855,2389653,0,0,0,1404,806,4358832,2990022,28447697,57932522,7897492,61307,130511281643,188317510,10766641,1791312,1,0,0,0,0,21151,4727.908845917451,0,99941,206.80113266827428,128,16463,350,492,99941,59
88,reference,1000,true,zipfian,READ,21176,26605038,9149193,8909460,1119,1,0,0,0,0,1404,806,4358832,2990038,28447697,57933486,7897492,61307,130511281643,188317510,10766641,1791312,1,0,0,0,0,3586,27886.22420524261,0,100000,31.98385,17,11695,62,125,100000
88,clean-run,1000,true,zipfian,READ,11765,4364434,5066940,5064983,50801,1,0,0,0,0,1404,807,4361952,2992591,28490181,57955899,7897509,61313,130653250123,188484679,10785926,1801596,1,0,0,0,0,19648,5089.5765472312705,0,99929,192.327272363378,124,16623,333,443,99929,71
88,avg-run,1000,true,zipfian,READ,23275,8872071,10170387,10166389,101801,5,0,0,0,0,1404,807,4361952,2992905,28505453,57967475,7897509,61313,130749193349,188587850,10785928,1801596,1,0,0,0,0,17345,5765.350245027385,0,100000,169.51527,122,15855,278,389,100000
89,extend,1000,true,uniform,EXTEND,3593241,438168542,283726214,281456524,2490773,889847,2439489,0,0,0,1404,807,4361952,2996405,28534724,58029449,7897509,61313,130893198056,188775617,10791587,1801596,0,0,0,0,1,7380,1355.0135501355014,0,9981,707.5325117723675,415,27759,1129,2022,9981,19
89,run,1000,true,zipfian,READ,3750810,443660705,288842794,286572083,2490773,889847,2439489,0,0,0,1404,807,4361952,3000247,28547605,58187837,7897509,61313,130893921658,188787696,10791588,1801596,1,0,0,0,0,20415,4898.359049718344,0,99936,200.21418707973103,123,18479,326,449,99936,64
89,reference,1000,true,zipfian,READ,21548,26907201,9253330,9010704,1119,1,0,0,0,0,1404,807,4361952,3000255,28547605,58188862,7897509,61313,130893921658,188787696,10791588,1801596,1,0,0,0,0,3554,28137.310073157005,0,100000,31.55968,17,14495,61,125,100000
89,clean-run,1000,true,zipfian,READ,11886,4388651,5115623,5113666,51284,1,0,0,0,0,1404,808,4367915,3001395,28587887,58211939,7897538,61383,131036454438,188956368,10810321,1801615,1,0,0,0,0,18781,5324.530110217774,0,99933,183.9224880670049,116,17183,303,420,99933,67
89,avg-run,1000,true,zipfian,READ,24646,8888787,10219070,10215072,102284,5,0,0,0,0,1404,808,4367915,3003528,28603900,58224759,7897538,61383,131133397664,189059539,10810323,1801615,1,0,0,0,0,18497,5406.282099799968,0,100000,180.8385,121,16703,313,422,100000
90,extend,1000,true,uniform,EXTEND,3857700,444598222,289497612,287202894,2541749,899844,2490002,0,0,0,1404,808,4367915,3007017,28631858,58289549,7897538,61383,131280411844,189249536,10816780,1801615,0,0,0,0,1,7192,1390.4338153503893,0,9986,688.7326256759463,420,25711,1075,1567,9986,14
90,run,1000,true,zipfian,READ,4045346,450150392,294663410,292366800,2541751,899855,2490004,0,0,0,1404,808,4367915,3014845,28665302,58457436,7897538,61383,131283764505,189305032,10816811,1801615,1,0,0,0,0,19719,5071.251077640854,0,99924,193.41254353308514,121,18783,301,434,99924,76
90,reference,1000,true,zipfian,READ,21920,27209364,9357467,9111948,1119,1,0,0,0,0,1404,808,4367915,3014917,28672534,58458228,7897538,61383,131284514696,189317557,10816812,1801615,1,0,0,0,0,3329,30039.050765995795,0,100000,29.61942,17,10719,57,112,100000
90,clean-run,1000,true,zipfian,READ,12017,4408073,5164613,5162656,51747,1,0,0,0,0,1404,809,4373956,3015053,28687057,58481364,7897569,61459,131387506641,189433093,10817748,1812886,1,0,0,0,0,18101,5524.55665432849,0,99909,177.28122591558318,115,16671,280,389,99909,91
90,avg-run,1000,true,zipfian,READ,24777,8908209,10268060,10264062,102747,5,0,0,0,0,1404,809,4373956,3015053,28703426,58494185,7897569,61459,131485449897,189536265,10817750,1812886,1,0,0,0,0,17597,5682.786838665682,0,100000,172.1708,124,15935,281,395,100000
91,extend,1000,true,uniform,EXTEND,4120414,451050004,295322243,293001518,2593076,909840,2540858,0,0,0,1404,809,4373956,3018653,28732798,58559274,7897569,61459,131670459293,189727349,10833946,1812886,0,0,0,0,1,7737,1292.4906294429366,0,9985,742.6371557336004,434,29311,1154,1738,9985,15
91,run,1000,true,zipfian,READ,4328934,456594704,300529397,298206780,2593078,909851,2540860,0,0,0,1404,809,4373956,3027005,28765683,58748807,7897569,61459,131674231460,189783531,10834624,1812886,1,0,0,0,0,20769,4814.86831335163,0,99928,203.42128332399326,121,20575,328,463,99928,72
91,reference,1000,true,zipfian,READ,22292,27511527,9461604,9213192,1119,1,0,0,0,0,1404,809,4373956,3027039,28773430,58749283,7897569,61459,131674981601,189796055,10834625,1812886,1,0,0,0,0,3444,29036.004645760742,0,100000,30.59722,16,15311,60,113,100000
91,clean-run,1000,true,zipfian,READ,12139,4429773,5207109,5205152,52218,1,0,0,0,0,1404,810,4379227,3027174,28786280,58772626,7897596,61464,131779041950,189912655,10835561,1823942,1,0,0,0,0,18914,5287.088928835783,0,99926,185.09591097412084,118,18063,311,425,99926,74
91,avg-run,1000,true,zipfian,READ,24899,8929909,10310556,10306558,103218,5,0,0,0,0,1404,810,4379227,3027174,28802644,58785448,7897596,61464,131877985176,190015826,10835563,1823942,1,0,0,0,0,17743,5636.025474835146,0,100000,173.63346,125,16607,280,392,100000
92,extend,1000,true,uniform,EXTEND,4405518,457498808,301194466,298847733,2645002,919845,2592316,0,0,0,1404,810,4379227,3030674,28832159,58852007,7897596,61464,132064812868,190209019,10851931,1823942,0,0,0,0,1,7487,1335.6484573260318,0,9994,717.4012407444467,427,43935,1128,1588,9994,6
92,run,1000,true,zipfian,READ,4631035,463042870,306444045,304095420,2645004,919856,2592318,0,0,0,1404,810,4379227,3039039,28873244,59058012,7897596,61464,132069356943,190278043,10852598,1823942,1,0,0,0,0,19795,5051.780752715332,0,99918,194.15444664624994,120,19839,300,436,99918,82
92,reference,1000,true,zipfian,READ,22664,27813690,9565741,9314436,1119,1,0,0,0,0,1404,810,4379227,3039045,28873244,59058364,7897596,61464,132069356943,190278043,10852598,1823942,1,0,0,0,0,3306,30248.03387779794,0,100000,29.42338,17,11343,59,114,100000
92,clean-run,1000,true,zipfian,READ,12283,4445764,5248252,5246295,52686,1,0,0,0,0,1404,811,4383572,3039174,28887481,59082359,7897617,61469,132174488477,190395723,10853534,1834686,1,0,0,0,0,18738,5336.748852598997,0,99906,183.61647949072128,121,16271,302,423,99906,94
92,avg-run,1000,true,zipfian,READ,25043,8945900,10351699,10347701,103686,5,0,0,0,0,1404,811,4383572,3039174,28903848,59095179,7897617,61469,132274431703,190498894,10853536,1834686,1,0,0,0,0,18044,5542.008423852804,0,100000,176.63329,127,17759,291,400,100000
93,extend,1000,true,uniform,EXTEND,4710389,463948229,307115101,304742365,2697383,929847,2644190,0,0,0,1404,811,4383572,3042774,28933420,59164147,7897617,61469,132463577334,190693428,10870127,1834686,0,0,0,0,1,7712,1296.680497925311,0,9991,741.0144129716745,449,29583,1125,1557,9991,9
93,run,1000,true,zipfian,READ,4948922,469486711,312417354,310042726,2697385,929858,2644192,0,0,0,1404,811,4383572,3050917,28982309,59381423,7897617,61469,132468159403,190763215,10870804,1834686,1,0,0,0,0,19866,5033.725963958522,0,99931,194.7501976363691,120,18367,312,450,99931,69
93,reference,1000,true,zipfian,READ,23036,28115853,9669878,9415680,1119,1,0,0,0,0,1404,811,4383572,3050943,28982309,59383027,7897617,61469,132468159403,190763215,10870804,1834686,1,0,0,0,0,3397,29437.73918163085,0,100000,30.37594,17,11727,61,113,100000
93,clean-run,1000,true,zipfian,READ,12420,4468203,5300611,5298574,53193,17,0,0,0,0,1404,812,4387436,3051075,28990407,59407541,7897637,61474,132574370510,190882062,10871740,1845524,1,0,0,0,0,18320,5458.515283842795,0,99912,179.40271438866202,122,16783,281,400,99912,88
93,avg-run,1000,true,zipfian,READ,25177,8968334,10404052,10399974,104193,21,0,0,0,0,1404,812,4387436,3051075,29006771,59420358,7897637,61474,132675313766,190985234,10871742,1845524,1,0,0,0,0,17231,5803.493703209332,0,100000,168.0357,117,22639,291,399,100000
94,extend,1000,true,uniform,EXTEND,5029760,470394753,313094319,310695575,2750214,939844,2696515,0,0,0,1404,812,4387436,3054775,29036242,59490275,7897637,61474,132866254853,191181164,10888436,1845524,0,0,0,0,1,7903,1265.3422750854106,0,9986,759.4407170038053,461,29647,1157,1628,9986,14
94,run,1000,true,zipfian,READ,5277725,475964373,318446829,316046193,2750216,939855,2696517,0,0,0,1404,812,4387436,3062441,29071406,59716783,7897637,61474,132870128247,191238878,10889122,1845524,1,0,0,0,0,19509,5125.839356194577,0,99928,191.13856977023457,120,17855,305,434,99928,72
94,reference,1000,true,zipfian,READ,23414,28418083,9774899,9516938,1119,1,0,0,0,0,1404,812,4387436,3062462,29071406,59718233,7897637,61474,132870128247,191238878,10889122,1845524,1,0,0,0,0,3223,31026.993484331368,0,100000,28.56824,17,11031,56,110,100000
94,clean-run,1000,true,zipfian,READ,12551,4482946,5351547,5349590,53699,1,0,0,0,0,1404,813,4391037,3062592,29085812,59743078,7897661,61479,132977634694,191362498,10890059,1856832,1,0,0,0,0,18159,5506.911173522771,0,99916,177.81862764722368,122,20927,266,386,99916,84
94,avg-run,1000,true,zipfian,READ,25311,8983082,10454994,10450996,104699,5,0,0,0,0,1404,813,4391037,3062592,29102182,59755871,7897661,61479,133079567920,191465669,10890061,1856832,1,0,0,0,0,16961,5895.878780732268,0,100000,165.81014,117,16207,282,381,100000
95,extend,1000,true,uniform,EXTEND,5361994,476874062,319130142,316705390,2803652,949848,2749436,0,0,0,1404,813,4391037,3066192,29131857,59829596,7897661,61479,133271984936,191663434,10906819,1856832,0,0,0,0,1,7636,1309.5861707700367,0,9993,732.8580006004203,468,26815,1109,1463,9993,7
95,run,1000,true,zipfian,READ,5623858,482447649,324536158,322109514,2803654,949859,2749438,0,0,0,1404,813,4391037,3073750,29167223,60069817,7897661,61479,133275897560,191721619,10907501,1856832,1,0,0,0,0,19826,5043.881771411278,0,99934,194.5008305481618,129,19439,302,434,99934,66
95,reference,1000,true,zipfian,READ,23786,28720246,9879036,9618182,1119,1,0,0,0,0,1404,813,4391037,3073766,29172942,60070396,7897661,61479,133275897560,191721619,10907501,1856832,1,0,0,0,0,3219,31065.548306927616,0,100000,28.43414,17,13783,55,110,100000
95,clean-run,1000,true,zipfian,READ,12686,4499646,5404755,5402798,54216,1,0,0,0,0,1404,814,4394518,3073894,29185151,60095651,7897683,61591,133384620375,191848623,10908439,1868365,1,0,0,0,0,18350,5449.591280653951,0,99920,179.79557646116893,121,17615,277,395,99920,80
95,avg-run,1000,true,zipfian,READ,25446,8999782,10508202,10504204,105216,5,0,0,0,0,1404,814,4394518,3073894,29201511,60108474,7897683,61591,133487553601,191951794,10908441,1868365,1,0,0,0,0,16939,5903.536218194698,0,100000,165.57361,120,17471,269,383,100000
96,extend,1000,true,uniform,EXTEND,5709351,483359672,325225625,322774865,2857621,959848,2802885,0,0,0,1404,814,4394518,3077456,29231323,60182981,7897683,61591,133681574312,192151007,10925267,1868365,0,0,0,0,1,7555,1323.6267372600926,0,9989,725.4783261587746,460,30703,1093,1466,9989,11
96,run,1000,true,zipfian,READ,5980578,488936464,330686149,328233497,2857623,959859,2802887,0,0,0,1404,814,4394518,3084759,29266994,60432314,7897683,61591,133685513671,192209752,10925933,1868365,1,0,0,0,0,19631,5093.984004890224,0,99914,192.48101367175772,130,17999,284,422,99914,86
96,reference,1000,true,zipfian,READ,24158,29022409,9983173,9719426,1119,1,0,0,0,0,1404,814,4394518,3084770,29272574,60432898,7897683,61591,133685513671,192209752,10925933,1868365,1,0,0,0,0,3377,29612.081729345573,0,100000,29.99315,17,12447,58,112,100000
96,clean-run,1000,true,zipfian,READ,12851,4517154,5461034,5459077,54736,1,0,0,0,0,1404,815,4397677,3084896,29288442,60458275,7897706,61679,133795460807,192340687,10926870,1879762,1,0,0,0,0,18288,5468.066491688539,0,99928,179.21632575454328,121,17631,265,387,99928,72
